invoice,stock_code,description,quantity,invoice_date,unit_price,customer_id,country,is_cancellation,is_admin_code,total
505851,POST,POSTAGE,3,2010-04-26 12:34:00,18.0,12472.0,Germany,False,True,54.0
505854,M,Manual,36,2010-04-26 12:51:00,0.42,14563.0,United Kingdom,False,True,15.12
C505857,21621,VINTAGE UNION JACK BUNTING,-1,2010-04-26 13:10:00,8.5,13446.0,United Kingdom,True,False,-8.5
C505857,82482,WOODEN PICTURE FRAME WHITE FINISH,-1,2010-04-26 13:10:00,2.55,13446.0,United Kingdom,True,False,-2.55
505859,DOT,DOTCOM POSTAGE,1,2010-04-26 13:17:00,11.62,,United Kingdom,False,True,11.62
505860,DOT,DOTCOM POSTAGE,1,2010-04-26 13:18:00,28.47,,United Kingdom,False,True,28.47
C505861,22299,PIG KEYRING WITH LIGHT & SOUND ,-1,2010-04-26 13:22:00,1.25,13115.0,United Kingdom,True,False,-1.25
C505861,20703,BLUE PADDED SOFT MOBILE,-1,2010-04-26 13:22:00,4.25,13115.0,United Kingdom,True,False,-4.25
505862,DOT,DOTCOM POSTAGE,1,2010-04-26 13:23:00,21.57,,United Kingdom,False,True,21.57
505863,DOT,DOTCOM POSTAGE,1,2010-04-26 13:24:00,26.68,,United Kingdom,False,True,26.68
505864,DOT,DOTCOM POSTAGE,1,2010-04-26 13:24:00,10.09,,United Kingdom,False,True,10.09
505866,DOT,DOTCOM POSTAGE,1,2010-04-26 13:27:00,30.0,,United Kingdom,False,True,30.0
505865,DOT,DOTCOM POSTAGE,1,2010-04-26 13:27:00,8.43,,United Kingdom,False,True,8.43
505868,DOT,DOTCOM POSTAGE,1,2010-04-26 13:29:00,18.26,,United Kingdom,False,True,18.26
505869,DOT,DOTCOM POSTAGE,1,2010-04-26 13:29:00,13.28,,United Kingdom,False,True,13.28
505870,DOT,DOTCOM POSTAGE,1,2010-04-26 13:30:00,36.51,,United Kingdom,False,True,36.51
505872,DOT,DOTCOM POSTAGE,1,2010-04-26 13:31:00,23.23,,United Kingdom,False,True,23.23
505871,DOT,DOTCOM POSTAGE,1,2010-04-26 13:31:00,35.11,,United Kingdom,False,True,35.11
505873,DOT,DOTCOM POSTAGE,1,2010-04-26 13:32:00,11.74,,United Kingdom,False,True,11.74
505874,DOT,DOTCOM POSTAGE,1,2010-04-26 13:32:00,26.68,,United Kingdom,False,True,26.68
505876,DOT,DOTCOM POSTAGE,1,2010-04-26 13:32:00,13.4,,United Kingdom,False,True,13.4
505875,DOT,DOTCOM POSTAGE,1,2010-04-26 13:32:00,18.26,,United Kingdom,False,True,18.26
505879,DOT,DOTCOM POSTAGE,1,2010-04-26 13:33:00,36.64,,United Kingdom,False,True,36.64
505878,DOT,DOTCOM POSTAGE,1,2010-04-26 13:33:00,23.49,,United Kingdom,False,True,23.49
505880,DOT,DOTCOM POSTAGE,1,2010-04-26 13:34:00,13.28,,United Kingdom,False,True,13.28
505881,DOT,DOTCOM POSTAGE,1,2010-04-26 13:34:00,31.66,,United Kingdom,False,True,31.66
505883,POST,POSTAGE,6,2010-04-26 13:53:00,18.0,12471.0,Germany,False,True,108.0
505888,DOT,DOTCOM POSTAGE,1,2010-04-26 14:14:00,157.13,,United Kingdom,False,True,157.13
505892,21955,UNKNOWN,-44,2010-04-26 14:37:00,0.0,,United Kingdom,False,False,-0.0
505935,gift_0001_30,UNKNOWN,3,2010-04-26 14:54:00,0.0,,United Kingdom,False,False,0.0
505970,POST,POSTAGE,2,2010-04-26 16:49:00,18.0,12712.0,Germany,False,True,36.0
C506001,20727,LUNCH BAG  BLACK SKULL.,-1,2010-04-27 11:00:00,1.65,13281.0,United Kingdom,True,False,-1.65
C506001,20979,36 PENCILS TUBE RED SPOTTY,-16,2010-04-27 11:00:00,1.25,13281.0,United Kingdom,True,False,-20.0
C506001,21314,SMALL GLASS HEART TRINKET POT,-8,2010-04-27 11:00:00,2.1,13281.0,United Kingdom,True,False,-16.8
C506002,22617,BAKING SET SPACEBOY DESIGN,-1,2010-04-27 11:10:00,4.95,16550.0,United Kingdom,True,False,-4.95
C506002,21843,RED RETROSPOT CAKE STAND,-2,2010-04-27 11:10:00,10.95,16550.0,United Kingdom,True,False,-21.9
C506002,84422,PINK/BLUE DISC/MIRROR STRING,-1,2010-04-27 11:10:00,0.85,16550.0,United Kingdom,True,False,-0.85
506080,M,Manual,25,2010-04-27 11:58:00,0.42,17332.0,United Kingdom,False,True,10.5
C506098,22147,FELTCRAFT BUTTERFLY HEARTS,-3,2010-04-27 12:34:00,1.45,16117.0,United Kingdom,True,False,-4.35
506099,M,Manual,1,2010-04-27 12:46:00,1.65,17991.0,United Kingdom,False,True,1.65
506101,21858,dirty,-1,2010-04-27 13:12:00,0.0,,United Kingdom,False,False,-0.0
506102,21853,UNKNOWN,-3,2010-04-27 13:12:00,0.0,,United Kingdom,False,False,-0.0
506103,84627,UNKNOWN,29,2010-04-27 13:15:00,0.0,,United Kingdom,False,False,0.0
506105,20747,UNKNOWN,8,2010-04-27 13:18:00,0.0,,United Kingdom,False,False,0.0
506104,20747,UNKNOWN,5,2010-04-27 13:18:00,0.0,,United Kingdom,False,False,0.0
506106,85113,UNKNOWN,1,2010-04-27 13:18:00,0.0,,United Kingdom,False,False,0.0
506109,DOT,DOTCOM POSTAGE,1,2010-04-27 13:43:00,26.68,,United Kingdom,False,True,26.68
506110,DOT,DOTCOM POSTAGE,1,2010-04-27 13:43:00,8.43,,United Kingdom,False,True,8.43
506111,M,Manual,2,2010-04-27 13:44:00,2.95,12849.0,United Kingdom,False,True,5.9
506111,M,Manual,1,2010-04-27 13:44:00,2.95,12849.0,United Kingdom,False,True,2.95
C506124,21792,CLASSIC FRENCH STYLE BASKET GREEN ,-1,2010-04-27 14:14:00,6.75,13048.0,United Kingdom,True,False,-6.75
C506124,22137,BATHROOM SET LOVE HEART DESIGN,-1,2010-04-27 14:14:00,2.95,13048.0,United Kingdom,True,False,-2.95
C506126,22423,REGENCY CAKESTAND 3 TIER,-1,2010-04-27 14:18:00,12.75,18009.0,United Kingdom,True,False,-12.75
C506126,90200E,GREEN SWEETHEART BRACELET,-1,2010-04-27 14:18:00,4.25,18009.0,United Kingdom,True,False,-4.25
C506128,22064,PINK DOUGHNUT TRINKET POT ,-1,2010-04-27 14:39:00,1.65,15005.0,United Kingdom,True,False,-1.65
C506128,37448,CERAMIC CAKE DESIGN SPOTTED MUG,-1,2010-04-27 14:39:00,1.49,15005.0,United Kingdom,True,False,-1.49
C506128,21232,STRAWBERRY CERAMIC TRINKET BOX,-1,2010-04-27 14:39:00,1.25,15005.0,United Kingdom,True,False,-1.25
C506129,75049L,LARGE CIRCULAR MIRROR MOBILE,-13,2010-04-27 14:43:00,0.85,15311.0,United Kingdom,True,False,-11.049999999999999
C506132,21539,RED RETROSPOT BUTTER DISH,-1,2010-04-27 15:01:00,4.95,16736.0,United Kingdom,True,False,-4.95
C506132,21843,RED RETROSPOT CAKE STAND,-1,2010-04-27 15:01:00,10.95,16736.0,United Kingdom,True,False,-10.95
C506133,BANK CHARGES,Bank Charges,-1,2010-04-27 15:06:00,34.47,,United Kingdom,True,True,-34.47
C506143,79323W,WHITE CHERRY LIGHTS,-13,2010-04-27 16:21:00,5.45,15856.0,United Kingdom,True,False,-70.85000000000001
C506143,79323P,PINK CHERRY LIGHTS,-17,2010-04-27 16:21:00,5.45,15856.0,United Kingdom,True,False,-92.65
506146,DOT,DOTCOM POSTAGE,1,2010-04-27 16:45:00,181.36,,United Kingdom,False,True,181.36
C506150,21681,GIANT MEDINA STAMPED METAL BOWL ,-2,2010-04-27 17:03:00,9.95,13080.0,United Kingdom,True,False,-19.9
C506151,D,Discount,-1,2010-04-27 17:06:00,19.35,13694.0,United Kingdom,True,True,-19.35
C506152,21982,PACK OF 12 SUKI TISSUES ,-36,2010-04-27 17:07:00,0.29,15586.0,United Kingdom,True,False,-10.44
C506153,21232,STRAWBERRY CERAMIC TRINKET BOX,-12,2010-04-27 17:11:00,1.06,17865.0,United Kingdom,True,False,-12.72
C506153,22061,LARGE CAKE STAND  HANGING STRAWBERY,-1,2010-04-27 17:11:00,9.95,17865.0,United Kingdom,True,False,-9.95
C506153,37492B,BLUE YELLOW FLOWER PIGGY BANK,-1,2010-04-27 17:11:00,4.65,17865.0,United Kingdom,True,False,-4.65
C506153,22072,RED RETROSPOT TEA CUP AND SAUCER ,-1,2010-04-27 17:11:00,3.75,17865.0,United Kingdom,True,False,-3.75
C506153,21843,RED RETROSPOT CAKE STAND,-1,2010-04-27 17:11:00,10.95,17865.0,United Kingdom,True,False,-10.95
C506155,85063,CREAM SWEETHEART MAGAZINE RACK,-1,2010-04-27 17:13:00,16.95,15622.0,United Kingdom,True,False,-16.95
C506156,21363,HOME SMALL WOOD LETTERS,-1,2010-04-27 17:14:00,4.95,15622.0,United Kingdom,True,False,-4.95
C506157,20726,LUNCH BAG WOODLAND,-1,2010-04-27 17:20:00,1.65,17677.0,United Kingdom,True,False,-1.65
C506158,84978,HANGING HEART JAR T-LIGHT HOLDER,-6,2010-04-27 17:22:00,1.25,13659.0,United Kingdom,True,False,-7.5
C506158,84949,SILVER HANGING T-LIGHT HOLDER,-1,2010-04-27 17:22:00,1.65,13659.0,United Kingdom,True,False,-1.65
C506158,22138,BAKING SET 9 PIECE RETROSPOT ,-3,2010-04-27 17:22:00,4.95,13659.0,United Kingdom,True,False,-14.850000000000001
C506159,47504K,ENGLISH ROSE GARDEN SECATEURS,-2,2010-04-27 17:26:00,1.95,13999.0,United Kingdom,True,False,-3.9
C506160,22236,CAKE STAND 3 TIER MAGIC GARDEN,-1,2010-04-27 17:27:00,12.75,14156.0,EIRE,True,False,-12.75
C506161,22236,CAKE STAND 3 TIER MAGIC GARDEN,-1,2010-04-27 17:29:00,12.75,17147.0,United Kingdom,True,False,-12.75
C506166,22423,REGENCY CAKESTAND 3 TIER,-1,2010-04-28 09:47:00,12.75,17147.0,United Kingdom,True,False,-12.75
C506203,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2010-04-28 11:27:00,2.55,18135.0,United Kingdom,True,False,-2.55
506224,DOT,DOTCOM POSTAGE,1,2010-04-28 11:55:00,95.1,,United Kingdom,False,True,95.1
C506240,75049L,LARGE CIRCULAR MIRROR MOBILE,-26,2010-04-28 12:43:00,0.85,15311.0,United Kingdom,True,False,-22.099999999999998
506247,M,Manual,2,2010-04-28 13:24:00,0.21,18049.0,United Kingdom,False,True,0.42
506249,POST,POSTAGE,6,2010-04-28 13:26:00,15.0,12876.0,Belgium,False,True,90.0
506253,M,Manual,1,2010-04-28 13:53:00,2.95,17346.0,United Kingdom,False,True,2.95
506254,POST,POSTAGE,6,2010-04-28 13:59:00,18.0,12714.0,France,False,True,108.0
C506257,79323P,PINK CHERRY LIGHTS,-1,2010-04-28 14:20:00,6.75,17965.0,United Kingdom,True,False,-6.75
C506257,79323GR,GREEN CHERRY LIGHTS,-2,2010-04-28 14:20:00,6.75,17965.0,United Kingdom,True,False,-13.5
C506257,79323LP,LIGHT PINK CHERRY LIGHTS,-2,2010-04-28 14:20:00,6.75,17965.0,United Kingdom,True,False,-13.5
506260,POST,POSTAGE,1,2010-04-28 14:34:00,50.0,12717.0,Greece,False,True,50.0
506267,POST,POSTAGE,2,2010-04-28 14:59:00,18.0,12695.0,France,False,True,36.0
506278,POST,POSTAGE,3,2010-04-28 15:51:00,18.0,12698.0,Germany,False,True,54.0
506280,47505,Damp and rusty,-420,2010-04-28 16:01:00,0.0,,United Kingdom,False,False,-0.0
C506284,20675,BLUE SPOTTY BOWL,-8,2010-04-28 16:45:00,1.25,13520.0,Switzerland,True,False,-10.0
C506284,20676,RED SPOTTY BOWL,-8,2010-04-28 16:45:00,1.25,13520.0,Switzerland,True,False,-10.0
C506284,22467,GUMBALL COAT RACK,-5,2010-04-28 16:45:00,2.55,13520.0,Switzerland,True,False,-12.75
506285,M,Manual,3,2010-04-28 16:49:00,1.45,16767.0,United Kingdom,False,True,4.35
C506302,82494L,WOODEN FRAME ANTIQUE WHITE ,-2,2010-04-29 10:42:00,2.95,17841.0,United Kingdom,True,False,-5.9
506303,PADS,PADS TO MATCH ALL CUSHIONS,1,2010-04-29 10:43:00,0.001,14249.0,United Kingdom,False,True,0.001
C506304,22323,PINK POLKADOT KIDS BAG,-1,2010-04-29 10:43:00,1.95,15173.0,United Kingdom,True,False,-1.95
C506304,22618,COOKING SET RETROSPOT,-11,2010-04-29 10:43:00,8.49,15173.0,United Kingdom,True,False,-93.39
C506306,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,-1,2010-04-29 10:50:00,4.95,12613.0,Germany,True,False,-4.95
C506306,21216,"SET 3 RED SPOT TIN TEA,COFFEE,SUGAR",-1,2010-04-29 10:50:00,4.95,12613.0,Germany,True,False,-4.95
C506306,85232A,SET/3 POLKA DOT STACKING TINS,-2,2010-04-29 10:50:00,4.95,12613.0,Germany,True,False,-9.9
506307,84599,UNKNOWN,-24,2010-04-29 10:50:00,0.0,,United Kingdom,False,False,-0.0
506308,C2,CARRIAGE,1,2010-04-29 10:54:00,50.0,14911.0,EIRE,False,True,50.0
C506310,84818,DANISH ROSE PHOTO FRAME,-6,2010-04-29 10:59:00,2.55,12758.0,Portugal,True,False,-15.299999999999999
C506310,21135,VICTORIAN  METAL POSTCARD SPRING,-16,2010-04-29 10:59:00,1.69,12758.0,Portugal,True,False,-27.04
C506310,21929,JUMBO BAG PINK VINTAGE PAISLEY,-30,2010-04-29 10:59:00,1.95,12758.0,Portugal,True,False,-58.5
C506310,21931,JUMBO STORAGE BAG SUKI,-12,2010-04-29 10:59:00,1.95,12758.0,Portugal,True,False,-23.4
506313,DOT,DOTCOM POSTAGE,1,2010-04-29 11:18:00,182.03,,United Kingdom,False,True,182.03
C506349,21843,RED RETROSPOT CAKE STAND,-1,2010-04-29 11:59:00,10.95,14680.0,United Kingdom,True,False,-10.95
C506349,84519B,CARROT CHARLIE+LOLA COASTER SET,-1,2010-04-29 11:59:00,2.95,14680.0,United Kingdom,True,False,-2.95
C506349,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-5,2010-04-29 11:59:00,2.55,14680.0,United Kingdom,True,False,-12.75
C506349,21733,RED HANGING HEART T-LIGHT HOLDER,-1,2010-04-29 11:59:00,2.55,14680.0,United Kingdom,True,False,-2.55
C506349,85099B,RED RETROSPOT JUMBO BAG ,-1,2010-04-29 11:59:00,1.65,14680.0,United Kingdom,True,False,-1.65
C506349,22386,JUMBO BAG PINK WITH WHITE SPOTS,-2,2010-04-29 11:59:00,1.95,14680.0,United Kingdom,True,False,-3.9
C506349,22384,LUNCH BAG PINK RETROSPOT,-1,2010-04-29 11:59:00,1.65,14680.0,United Kingdom,True,False,-1.65
C506370,21623,VINTAGE UNION JACK MEMOBOARD,-1,2010-04-29 12:06:00,9.95,14527.0,United Kingdom,True,False,-9.95
C506370,21843,RED RETROSPOT CAKE STAND,-1,2010-04-29 12:06:00,10.95,14527.0,United Kingdom,True,False,-10.95
506379,47505,UNKNOWN,-20,2010-04-29 12:18:00,0.0,,United Kingdom,False,False,-0.0
C506382,D,Discount,-1,2010-04-29 12:21:00,18.31,13694.0,United Kingdom,True,True,-18.31
C506385,90200E,GREEN SWEETHEART BRACELET,-9,2010-04-29 12:41:00,4.25,18009.0,United Kingdom,True,False,-38.25
C506390,22617,BAKING SET SPACEBOY DESIGN,-1,2010-04-29 12:57:00,4.95,16099.0,United Kingdom,True,False,-4.95
C506392,M,Manual,-1,2010-04-29 13:03:00,4.95,16383.0,United Kingdom,True,True,-4.95
506393,84016,FLAG OF ST GEORGE CAR FLAG,299,2010-04-29 13:10:00,0.0,,United Kingdom,False,False,0.0
C506396,BANK CHARGES,Bank Charges,-1,2010-04-29 13:28:00,300.19,,United Kingdom,True,True,-300.19
C506398,M,Manual,-1,2010-04-29 13:31:00,14.29,,United Kingdom,True,True,-14.29
506400,M,Manual,1,2010-04-29 13:35:00,2.95,15954.0,United Kingdom,False,True,2.95
A506401,B,Adjust bad debt,1,2010-04-29 13:36:00,-53594.36,,United Kingdom,False,True,-53594.36
C506402,M,Manual,-1,2010-04-29 13:36:00,13.57,,United Kingdom,True,True,-13.57
C506405,BANK CHARGES,Bank Charges,-1,2010-04-29 13:41:00,25.0,,United Kingdom,True,True,-25.0
C506405,BANK CHARGES,Bank Charges,-1,2010-04-29 13:41:00,332.75,,United Kingdom,True,True,-332.75
C506406,47502,POLKADOT CUTLERY 24 PCS IN TRAY,-1,2010-04-29 13:44:00,12.75,,United Kingdom,True,False,-12.75
C506409,BANK CHARGES,Bank Charges,-1,2010-04-29 13:50:00,354.43,,United Kingdom,True,True,-354.43
C506414,82486,WOOD S/3 CABINET ANT WHITE FINISH,-2,2010-04-29 14:16:00,7.95,14401.0,United Kingdom,True,False,-15.9
C506431,22094,RED POLKA DOT TISSUE BOX,-3,2010-04-29 15:31:00,1.25,12672.0,France,True,False,-3.75
C506431,22507,MEMO BOARD RETROSPOT  DESIGN,-1,2010-04-29 15:31:00,4.95,12672.0,France,True,False,-4.95
C506431,21042,RED SPOTTY APRON ,-3,2010-04-29 15:31:00,5.95,12672.0,France,True,False,-17.85
506434,M,Manual,2,2010-04-29 15:34:00,5.0,13173.0,United Kingdom,False,True,10.0
C506441,47503H,ASS FLORAL PRINT SPIRIT LEVEL ,-1,2010-04-29 16:28:00,1.95,16351.0,United Kingdom,True,False,-1.95
506445,DOT,DOTCOM POSTAGE,1,2010-04-29 17:01:00,135.97,,United Kingdom,False,True,135.97
506456,M,Manual,25,2010-04-29 19:08:00,0.42,15015.0,United Kingdom,False,True,10.5
506460,M,Manual,3,2010-04-29 20:04:00,1.45,15861.0,United Kingdom,False,True,4.35
C506473,84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,-1,2010-04-30 09:50:00,3.75,17063.0,United Kingdom,True,False,-3.75
C506473,84279B,CHERRY BLOSSOM DECORATIVE FLASK,-1,2010-04-30 09:50:00,3.75,17063.0,United Kingdom,True,False,-3.75
C506473,22528,GARDENERS KNEELING PAD,-1,2010-04-30 09:50:00,1.25,17063.0,United Kingdom,True,False,-1.25
C506474,82484,WOOD BLACK BOARD ANT WHITE FINISH,-2,2010-04-30 09:53:00,6.45,12747.0,United Kingdom,True,False,-12.9
C506474,21623,VINTAGE UNION JACK MEMOBOARD,-1,2010-04-30 09:53:00,9.95,12747.0,United Kingdom,True,False,-9.95
C506476,21320,GLASS CHALICE GREEN  LARGE ,-2,2010-04-30 10:15:00,2.55,14237.0,United Kingdom,True,False,-5.1
C506477,37503,TEA TIME CAKE STAND IN GIFT BOX,-1,2010-04-30 10:25:00,10.75,16652.0,United Kingdom,True,False,-10.75
C506477,22138,BAKING SET 9 PIECE RETROSPOT ,-6,2010-04-30 10:25:00,4.95,16652.0,United Kingdom,True,False,-29.700000000000003
C506477,21535,RED RETROSPOT SMALL MILK JUG,-1,2010-04-30 10:25:00,2.55,16652.0,United Kingdom,True,False,-2.55
C506479,22178,VICTORIAN GLASS HANGING T-LIGHT,-1,2010-04-30 10:27:00,1.25,15601.0,United Kingdom,True,False,-1.25
C506479,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2010-04-30 10:27:00,2.95,15601.0,United Kingdom,True,False,-2.95
C506480,21773,DECORATIVE ROSE BATHROOM BOTTLE,-12,2010-04-30 10:29:00,1.25,15093.0,United Kingdom,True,False,-15.0
C506481,22138,BAKING SET 9 PIECE RETROSPOT ,-3,2010-04-30 10:30:00,4.95,14773.0,United Kingdom,True,False,-14.850000000000001
C506482,79321,CHILLI LIGHTS,-1,2010-04-30 10:33:00,4.95,15382.0,United Kingdom,True,False,-4.95
C506483,37500,TEA TIME TEAPOT IN GIFT BOX,-1,2010-04-30 10:34:00,9.95,14709.0,United Kingdom,True,False,-9.95
C506484,21843,RED RETROSPOT CAKE STAND,-1,2010-04-30 10:35:00,10.95,14852.0,United Kingdom,True,False,-10.95
C506485,D,Discount,-1,2010-04-30 10:37:00,216.45,15498.0,United Kingdom,True,True,-216.45
C506486,22061,LARGE CAKE STAND  HANGING STRAWBERY,-1,2010-04-30 10:38:00,9.95,14156.0,EIRE,True,False,-9.95
C506486,21279,VINTAGE KITCHEN PRINT FRUITS,-1,2010-04-30 10:38:00,2.55,14156.0,EIRE,True,False,-2.55
C506486,21159,MOODY BOY  DOOR HANGER ,-4,2010-04-30 10:38:00,1.45,14156.0,EIRE,True,False,-5.8
C506486,82581,TOILET METAL SIGN,-25,2010-04-30 10:38:00,0.55,14156.0,EIRE,True,False,-13.750000000000002
C506486,21248,DOOR HANGER  MUM + DADS ROOM,-3,2010-04-30 10:38:00,1.45,14156.0,EIRE,True,False,-4.35
C506488,22148,EASTER CRAFT 4 CHICKS ,-12,2010-04-30 10:44:00,1.95,15981.0,United Kingdom,True,False,-23.4
506487,POST,POSTAGE,1,2010-04-30 10:44:00,285.0,12806.0,Netherlands,False,True,285.0
C506489,22467,GUMBALL COAT RACK,-3,2010-04-30 10:49:00,2.55,17696.0,United Kingdom,True,False,-7.6499999999999995
C506490,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-6,2010-04-30 10:50:00,4.95,15221.0,United Kingdom,True,False,-29.700000000000003
C506490,82486,WOOD S/3 CABINET ANT WHITE FINISH,-1,2010-04-30 10:50:00,7.95,15221.0,United Kingdom,True,False,-7.95
C506492,22168,ORGANISER WOOD ANTIQUE WHITE ,-1,2010-04-30 10:52:00,8.5,15268.0,United Kingdom,True,False,-8.5
C506492,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,-2,2010-04-30 10:52:00,1.65,15268.0,United Kingdom,True,False,-3.3
C506492,22363,GLASS JAR MARMALADE ,-1,2010-04-30 10:52:00,2.95,15268.0,United Kingdom,True,False,-2.95
C506492,22361,GLASS JAR DAISY FRESH COTTON WOOL,-1,2010-04-30 10:52:00,2.95,15268.0,United Kingdom,True,False,-2.95
C506492,22364,GLASS JAR DIGESTIVE BISCUITS,-1,2010-04-30 10:52:00,2.95,15268.0,United Kingdom,True,False,-2.95
C506493,21217,RED SPOTTY ROUND CAKE TINS,-1,2010-04-30 10:52:00,9.95,17005.0,United Kingdom,True,False,-9.95
C506495,79164,BLACK WINE GLASS,-15,2010-04-30 10:55:00,1.45,14926.0,United Kingdom,True,False,-21.75
C506498,47504K,ENGLISH ROSE GARDEN SECATEURS,-2,2010-04-30 10:56:00,1.95,13911.0,United Kingdom,True,False,-3.9
C506498,72750A,FLOWER FAIRY SET OF 3 LILY CANDLES,-2,2010-04-30 10:56:00,1.95,13911.0,United Kingdom,True,False,-3.9
C506505,22442,GROW YOUR OWN FLOWERS SET OF 3,-1,2010-04-30 10:58:00,6.75,17448.0,United Kingdom,True,False,-6.75
C506519,20712,JUMBO BAG WOODLAND ANIMALS,-1,2010-04-30 11:02:00,1.95,13461.0,United Kingdom,True,False,-1.95
C506519,20724,RED SPOTTY CHARLOTTE BAG,-1,2010-04-30 11:02:00,0.85,13461.0,United Kingdom,True,False,-0.85
C506528,82583,HOT BATHS METAL SIGN,-1,2010-04-30 11:05:00,2.1,15093.0,United Kingdom,True,False,-2.1
C506528,21175,GIN + TONIC DIET METAL SIGN,-1,2010-04-30 11:05:00,2.1,15093.0,United Kingdom,True,False,-2.1
C506530,21769,VINTAGE POST OFFICE CABINET,-1,2010-04-30 11:06:00,79.95,16133.0,United Kingdom,True,False,-79.95
C506531,21481,FAWN BLUE HOT WATER BOTTLE,-1,2010-04-30 11:07:00,2.95,17448.0,United Kingdom,True,False,-2.95
C506532,21260,FIRST AID TIN,-2,2010-04-30 11:08:00,2.75,15538.0,United Kingdom,True,False,-5.5
C506532,85232A,SET/3 POLKA DOT STACKING TINS,-1,2010-04-30 11:08:00,4.95,15538.0,United Kingdom,True,False,-4.95
C506533,22138,BAKING SET 9 PIECE RETROSPOT ,-2,2010-04-30 11:10:00,4.95,18062.0,United Kingdom,True,False,-9.9
C506534,21713,CITRONELLA CANDLE FLOWERPOT,-3,2010-04-30 11:12:00,2.1,14209.0,United Kingdom,True,False,-6.300000000000001
C506534,79029,GLASS HONEYPOT WASP CATCHER,-1,2010-04-30 11:12:00,1.95,14209.0,United Kingdom,True,False,-1.95
C506534,82482,WOODEN PICTURE FRAME WHITE FINISH,-1,2010-04-30 11:12:00,2.55,14209.0,United Kingdom,True,False,-2.55
C506535,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,-3,2010-04-30 11:16:00,6.75,14655.0,United Kingdom,True,False,-20.25
C506550,22456,NATURAL SLATE CHALKBOARD LARGE ,-3,2010-04-30 11:24:00,4.95,18276.0,United Kingdom,True,False,-14.850000000000001
506566,M,Manual,3,2010-04-30 12:46:00,0.42,14648.0,United Kingdom,False,True,1.26
506567,84837,UNKNOWN,-30,2010-04-30 12:53:00,0.0,,United Kingdom,False,False,-0.0
506568,84837,UNKNOWN,-10,2010-04-30 12:53:00,0.0,,United Kingdom,False,False,-0.0
506571,84016,FLAG OF ST GEORGE CAR FLAG,3600,2010-04-30 13:04:00,0.0,,United Kingdom,False,False,0.0
506572,M,Manual,2,2010-04-30 13:10:00,2.95,16374.0,United Kingdom,False,True,5.9
506576,DOT,DOTCOM POSTAGE,1,2010-04-30 13:41:00,94.37,,United Kingdom,False,True,94.37
506576,46000M,POLYESTER FILLER PAD 45x45cm,20,2010-04-30 13:41:00,0.0,,United Kingdom,False,False,0.0
506577,DOT,DOTCOM POSTAGE,1,2010-04-30 13:45:00,148.39,,United Kingdom,False,True,148.39
506578,POST,POSTAGE,4,2010-04-30 13:52:00,18.0,12708.0,Germany,False,True,72.0
506580,22364,GLASS JAR DIGESTIVE BISCUITS,1,2010-04-30 14:09:00,0.0,,United Kingdom,False,False,0.0
506580,22202,MILK PAN PINK RETROSPOT,1,2010-04-30 14:09:00,0.0,,United Kingdom,False,False,0.0
506580,22200,FRYING PAN PINK POLKADOT ,1,2010-04-30 14:09:00,0.0,,United Kingdom,False,False,0.0
506580,22197,SMALL POPCORN HOLDER,3,2010-04-30 14:09:00,0.0,,United Kingdom,False,False,0.0
506580,22073,RED RETROSPOT STORAGE JAR,1,2010-04-30 14:09:00,0.0,,United Kingdom,False,False,0.0
506580,21955,DOOR MAT UNION JACK GUNS AND ROSES,2,2010-04-30 14:09:00,0.0,,United Kingdom,False,False,0.0
506580,21533,RETRO SPOT LARGE MILK JUG,1,2010-04-30 14:09:00,0.0,,United Kingdom,False,False,0.0
506580,21531,RED RETROSPOT SUGAR JAM BOWL,3,2010-04-30 14:09:00,0.0,,United Kingdom,False,False,0.0
506580,21524,DOOR MAT SPOTTY HOME SWEET HOME,1,2010-04-30 14:09:00,0.0,,United Kingdom,False,False,0.0
506580,21523,DOOR MAT FANCY FONT HOME SWEET HOME,6,2010-04-30 14:09:00,0.0,,United Kingdom,False,False,0.0
506580,20711,JUMBO BAG TOYS ,1,2010-04-30 14:09:00,0.0,,United Kingdom,False,False,0.0
506580,20685,DOOR MAT RED SPOT,2,2010-04-30 14:09:00,0.0,,United Kingdom,False,False,0.0
506580,79321,CHILLI LIGHTS,1,2010-04-30 14:09:00,0.0,,United Kingdom,False,False,0.0
506580,48197,DOOR MAT BIRD ON THE WIRE,3,2010-04-30 14:09:00,0.0,,United Kingdom,False,False,0.0
506580,48194,DOOR MAT HEARTS,6,2010-04-30 14:09:00,0.0,,United Kingdom,False,False,0.0
506580,48189,DOOR MAT FRIENDSHIP ,1,2010-04-30 14:09:00,0.0,,United Kingdom,False,False,0.0
506580,48188,DOOR MAT WELCOME PUPPIES,1,2010-04-30 14:09:00,0.0,,United Kingdom,False,False,0.0
506580,48184,DOOR MAT ENGLISH ROSE ,1,2010-04-30 14:09:00,0.0,,United Kingdom,False,False,0.0
