customer_id,recency_days,frequency,monetary,total_quantity,n_distinct_products,avg_order_value,tenure_days,avg_days_between_purchases,monetary_per_day,is_uk,churned
13159,15,2,843.09,627,75,421.545,24,12.0,35.128750000000004,1,0
13161,222,2,472.13,105,30,236.065,409,204.5,1.1543520782396088,1,1
13162,31,16,9275.49,5755,186,579.718125,644,40.25,14.402934782608696,1,1
13163,519,1,17.65,3,2,17.65,519,519.0,0.03400770712909441,1,1
13164,478,2,372.2,120,7,186.1,576,288.0,0.6461805555555555,1,1
13165,260,2,784.32,856,20,392.16,322,161.0,2.435776397515528,1,0
13166,192,2,875.93,522,55,437.965,323,161.5,2.7118575851393185,1,1
13167,39,3,751.37,669,46,250.45666666666668,299,99.66666666666667,2.5129431438127092,1,0
13168,108,4,1494.2,773,119,373.55,451,112.75,3.313082039911308,1,0
13169,161,2,632.4000000000001,120,11,316.20000000000005,471,235.5,1.342675159235669,1,0
13171,208,1,140.35,53,23,140.35,208,208.0,0.6747596153846154,1,0
13172,309,1,69.6,48,1,69.6,309,309.0,0.22524271844660193,1,1
13173,276,10,2202.11,1316,146,220.211,638,63.8,3.4515830721003136,1,0
13174,225,10,7263.7,3365,562,726.37,644,64.4,11.279037267080746,1,0
13175,491,2,831.45,423,40,415.725,644,322.0,1.2910714285714286,1,1
13177,339,1,229.75,89,13,229.75,339,339.0,0.6777286135693216,1,0
13178,42,18,12725.45,7807,183,706.9694444444444,632,35.111111111111114,20.135205696202533,1,0
13179,527,1,572.3100000000001,368,34,572.3100000000001,527,527.0,1.0859772296015182,1,1
13180,516,1,86.10000000000001,42,4,86.10000000000001,516,516.0,0.16686046511627908,1,1
13181,290,1,359.69,171,19,359.69,290,290.0,1.2403103448275863,1,1
13183,10,12,5473.38,3267,64,456.115,544,45.333333333333336,10.061360294117648,1,0
13184,39,9,1471.1,1536,121,163.45555555555555,199,22.11111111111111,7.3924623115577885,1,0
13185,176,1,71.4,12,1,71.4,176,176.0,0.4056818181818182,1,1
13186,2,2,1301.94,547,57,650.97,37,18.5,35.18756756756757,1,0
13187,246,4,328.36,283,50,82.09,533,133.25,0.6160600375234522,1,1
13189,24,1,127.0,526,18,127.0,24,24.0,5.291666666666667,1,0
13190,453,3,570.66,308,16,190.22,641,213.66666666666666,0.8902652106084243,1,1
13191,567,1,159.21,111,57,159.21,567,567.0,0.2807936507936508,1,1
13192,4,6,2558.58,1629,135,426.43,595,99.16666666666667,4.300134453781513,1,1
13194,44,2,472.78,326,10,236.39,330,165.0,1.4326666666666665,1,1
13195,323,1,136.73,70,43,136.73,323,323.0,0.42331269349845196,1,1
13196,171,4,1783.19,1102,89,445.7975,526,131.5,3.3900950570342205,1,0
13197,518,1,373.01000000000005,204,19,373.01000000000005,518,518.0,0.7200965250965252,1,1
13198,29,7,4582.17,3170,248,654.5957142857143,343,49.0,13.359096209912536,1,0
13199,1,50,10872.25,9042,41,217.445,643,12.86,16.908631415241057,1,0
13200,35,1,319.32,249,14,319.32,35,35.0,9.12342857142857,1,0
13201,411,4,1233.06,1036,65,308.265,551,137.75,2.2378584392014518,1,1
13202,303,7,1580.3,572,55,225.75714285714284,639,91.28571428571429,2.4730829420970264,1,1
13203,29,8,2088.65,1887,125,261.08125,631,78.875,3.3100633914421556,1,0
13204,640,1,966.6600000000001,428,57,966.6600000000001,640,640.0,1.5104062500000002,1,1
13205,352,1,2803.2,256,1,2803.2,352,352.0,7.963636363636363,1,1
13206,309,13,8308.19,7086,393,639.0915384615384,641,49.30769230769231,12.961294851794072,1,1
13207,59,3,483.12000000000006,120,8,161.04000000000002,521,173.66666666666666,0.9272936660268715,1,0
13208,64,7,1587.47,1112,172,226.78142857142856,645,92.14285714285714,2.4611937984496124,1,0
13209,37,10,6773.9800000000005,4783,230,677.398,593,59.3,11.423237774030355,1,0
13210,2,1,353.48,316,22,353.48,2,2.0,176.74,1,1
13211,4,9,2307.9900000000002,1590,96,256.4433333333334,642,71.33333333333333,3.595,1,0
13213,37,10,3294.82,2080,147,329.482,477,47.7,6.907379454926625,1,0
13214,326,7,3264.23,2966,207,466.31857142857143,555,79.28571428571429,5.881495495495495,1,1
13215,311,1,81.6,96,1,81.6,311,311.0,0.2623794212218649,1,1
13216,176,1,333.74,297,5,333.74,176,176.0,1.89625,1,1
13217,31,4,666.48,512,3,166.62,564,141.0,1.1817021276595745,1,1
13218,36,1,62.64,88,5,62.64,36,36.0,1.74,1,1
13219,527,1,76.23,11,11,76.23,527,527.0,0.14464895635673625,1,1
13220,94,4,1243.29,332,43,310.8225,484,121.0,2.568780991735537,1,0
13221,149,2,844.86,243,61,422.43,268,134.0,3.1524626865671643,1,1
13222,486,1,88.5,30,1,88.5,486,486.0,0.18209876543209877,1,1
13223,109,6,969.12,568,8,161.52,574,95.66666666666667,1.688362369337979,1,1
13224,60,1,1212.26,665,42,1212.26,60,60.0,20.204333333333334,1,0
13225,52,14,14095.79,6149,54,1006.8421428571429,631,45.07142857142857,22.338811410459588,1,0
13226,182,2,312.46,179,28,156.23,302,151.0,1.034635761589404,1,1
13227,110,1,257.7,99,9,257.7,110,110.0,2.3427272727272728,1,1
13229,134,1,160.95,63,10,160.95,134,134.0,1.2011194029850745,1,1
13230,47,28,5549.11,3189,581,198.18249999999998,540,19.285714285714285,10.27612962962963,1,0
13232,7,5,1018.45,647,128,203.69,152,30.4,6.700328947368422,1,0
13233,245,3,875.58,1004,49,291.86,603,201.0,1.452039800995025,1,0
13234,581,2,346.5,159,56,173.25,641,320.5,0.5405616224648986,1,1
13235,121,1,1031.07,441,53,1031.07,121,121.0,8.521239669421487,1,1
13236,15,1,439.23,168,21,439.23,15,15.0,29.282,1,0
13237,296,1,643.0,128,24,643.0,296,296.0,2.1722972972972974,1,1
13238,72,4,624.75,281,19,156.1875,499,124.75,1.252004008016032,1,0
13239,170,5,1594.69,1151,86,318.938,411,82.2,3.8800243309002433,1,1
13240,5,8,1455.39,707,159,181.92375,561,70.125,2.59427807486631,1,1
13241,320,1,112.53,46,40,112.53,320,320.0,0.35165625,1,1
13242,21,7,699.4,350,19,99.91428571428571,577,82.42857142857143,1.2121317157712304,1,1
13243,112,5,1220.38,554,165,244.07600000000002,540,108.0,2.259962962962963,1,1
13244,1,1,121.74000000000001,38,27,121.74000000000001,1,1.0,121.74000000000001,1,1
13245,341,1,558.72,246,29,558.72,341,341.0,1.6384750733137832,1,0
13246,85,10,3228.74,2742,214,322.87399999999997,434,43.4,7.4394930875576035,1,0
13248,33,2,465.68,305,25,232.84,98,49.0,4.751836734693877,1,1
13249,1,9,1608.9299999999998,1246,21,178.76999999999998,593,65.88888888888889,2.7132040472175376,1,1
13250,369,2,253.09,107,17,126.545,411,205.5,0.6157907542579075,1,1
13251,311,1,252.68,215,25,252.68,311,311.0,0.812475884244373,1,1
13252,303,2,399.3,134,19,199.65,534,267.0,0.7477528089887641,1,1
13253,65,4,2951.11,3015,73,737.7775,612,153.0,4.822075163398693,1,1
13254,285,1,51.41,43,4,51.41,285,285.0,0.18038596491228068,1,1
13255,282,2,504.95,340,19,252.475,421,210.5,1.1994061757719714,1,0
13257,345,1,149.75,33,7,149.75,345,345.0,0.4340579710144927,1,1
13258,114,3,535.47,241,14,178.49,309,103.0,1.7329126213592234,1,0
13259,306,8,1115.61,376,180,139.45125,607,75.875,1.8379077429983524,1,0
13261,177,2,944.1,210,8,472.05,194,97.0,4.866494845360825,1,1
13262,172,3,573.45,247,48,191.15,509,169.66666666666666,1.1266208251473477,1,1
13263,17,27,6083.84,3393,433,225.3274074074074,322,11.925925925925926,18.89391304347826,1,0
13264,351,1,722.5600000000001,375,38,722.5600000000001,351,351.0,2.058575498575499,1,1
13265,92,3,1450.66,1126,44,483.55333333333334,182,60.666666666666664,7.970659340659341,1,0
13266,21,15,4836.36,5469,129,322.424,631,42.06666666666667,7.664595879556259,1,0
13267,1,32,8027.66,3334,134,250.864375,641,20.03125,12.523650546021841,1,0
13268,78,6,2117.81,2490,206,352.9683333333333,176,29.333333333333332,12.033011363636364,1,0
13269,18,21,6172.54,4867,195,293.9304761904762,646,30.761904761904763,9.555015479876161,1,0
13270,275,1,590.0,200,1,590.0,275,275.0,2.1454545454545455,1,1
13273,22,1,138.98,153,16,138.98,22,22.0,6.3172727272727265,1,1
13274,318,1,360.85,199,19,360.85,318,318.0,1.134748427672956,1,1
13275,292,2,238.86,138,48,119.43,541,270.5,0.44151571164510167,1,1
13276,8,4,1438.36,699,191,359.59,551,137.75,2.6104537205081666,1,0
13277,25,5,390.8,292,9,78.16,448,89.6,0.8723214285714286,1,0
13278,308,3,882.62,796,47,294.20666666666665,519,173.0,1.700616570327553,1,0
13280,31,7,2293.33,1489,159,327.61857142857144,553,79.0,4.147070524412296,1,1
13281,348,1,350.85,201,22,350.85,348,348.0,1.0081896551724139,1,1
13282,71,3,954.15,275,28,318.05,315,105.0,3.0290476190476188,1,0
13283,94,3,305.2,144,14,101.73333333333333,549,183.0,0.55591985428051,1,0
13284,239,1,201.19,91,13,201.19,239,239.0,0.8417991631799163,1,1
13285,70,5,2625.57,1860,147,525.114,533,106.6,4.9260225140712945,1,0
13286,509,1,734.91,274,46,734.91,509,509.0,1.4438310412573674,1,1
13287,512,3,781.59,429,46,260.53000000000003,613,204.33333333333334,1.2750244698205546,1,1
13288,352,5,927.61,379,7,185.522,575,115.0,1.6132347826086957,1,1
13289,632,1,307.95,119,16,307.95,632,632.0,0.4872626582278481,1,1
13291,64,11,3270.79,1600,155,297.3445454545454,575,52.27272727272727,5.688330434782609,1,1
13292,193,4,665.14,316,41,166.285,435,108.75,1.5290574712643679,1,0
13293,301,6,1192.94,555,51,198.82333333333335,577,96.16666666666667,2.0674870017331024,1,1
13294,98,3,1689.53,996,93,563.1766666666666,555,185.0,3.044198198198198,1,1
13295,268,4,1101.97,733,56,275.4925,485,121.25,2.2721030927835053,1,1
13296,46,6,792.51,653,50,132.085,486,81.0,1.630679012345679,1,1
13297,294,3,2278.77,1731,58,759.59,451,150.33333333333334,5.0527050997782705,1,0
13299,177,3,1218.7,416,56,406.23333333333335,437,145.66666666666666,2.7887871853546913,1,1
13300,78,3,1285.51,455,44,428.50333333333333,483,161.0,2.661511387163561,1,1
13301,12,4,600.1899999999999,343,74,150.04749999999999,201,50.25,2.9860199004975123,1,1
13302,64,2,159.2,12,3,79.6,435,217.5,0.3659770114942528,1,1
13303,309,1,61.72,26,4,61.72,309,309.0,0.1997411003236246,1,1
13304,260,4,1217.99,716,59,304.4975,578,144.5,2.107249134948097,1,1
13305,1,14,3086.8,1931,140,220.4857142857143,548,39.142857142857146,5.632846715328467,1,0
13306,339,1,53.65,74,4,53.65,339,339.0,0.15825958702064896,1,1
13307,29,3,273.34,140,15,91.11333333333333,501,167.0,0.5455888223552894,1,1
13308,112,2,1099.81,749,42,549.905,505,252.5,2.1778415841584158,1,0
13309,115,3,796.22,986,59,265.4066666666667,301,100.33333333333333,2.645249169435216,1,0
13310,115,4,1226.82,624,65,306.705,311,77.75,3.9447588424437297,1,0
13311,59,1,490.11,271,24,490.11,59,59.0,8.306949152542373,1,0
13312,360,1,124.75,41,5,124.75,360,360.0,0.34652777777777777,1,1
13313,50,10,2808.34,1944,93,280.834,646,64.6,4.347275541795666,1,0
13315,598,1,310.26000000000005,232,22,310.26000000000005,598,598.0,0.5188294314381272,1,1
13316,40,8,10743.07,18700,93,1342.88375,548,68.5,19.604142335766422,1,0
13317,107,18,5526.39,2613,180,307.0216666666667,635,35.27777777777778,8.702976377952757,1,0
13319,0,51,17868.14,7447,303,350.35568627450976,642,12.588235294117647,27.831993769470404,1,0
13320,15,5,1660.55,1210,81,332.11,387,77.4,4.290826873385013,1,0
13324,112,15,7190.51,5716,30,479.36733333333336,472,31.466666666666665,15.234131355932204,1,0
13326,341,1,281.76,140,13,281.76,341,341.0,0.8262756598240469,1,1
13327,21,18,8163.85,3858,162,453.5472222222222,630,35.0,12.958492063492065,1,0
13328,225,1,1308.48,680,17,1308.48,225,225.0,5.815466666666667,1,1
13329,275,7,4323.97,3023,60,617.71,644,92.0,6.714239130434783,1,0
13330,1,6,2796.1,1951,80,466.01666666666665,563,93.83333333333333,4.966429840142096,1,1
13331,310,1,262.4,54,12,262.4,310,310.0,0.8464516129032257,1,1
13333,320,3,1015.74,685,54,338.58,567,189.0,1.7914285714285714,1,1
13334,99,4,5408.07,2777,280,1352.0175,561,140.25,9.640053475935828,1,0
13337,455,1,1575.26,980,87,1575.26,455,455.0,3.46210989010989,1,1
13338,66,4,2345.62,1149,112,586.405,612,153.0,3.8327124183006536,1,1
13339,109,1,860.12,326,54,860.12,109,109.0,7.891009174311927,1,1
13340,14,10,20593.62,9014,173,2059.362,564,56.4,36.51351063829787,1,0
13341,169,1,775.85,301,42,775.85,169,169.0,4.590828402366864,1,1
13343,86,1,303.43,134,18,303.43,86,86.0,3.5282558139534883,1,1
13344,186,1,1656.15,599,68,1656.15,186,186.0,8.904032258064516,1,0
13345,196,1,339.5,140,19,339.5,196,196.0,1.7321428571428572,1,1
13346,371,6,299.4,180,4,49.9,505,84.16666666666667,0.5928712871287128,1,1
13355,31,1,674.7,314,32,674.7,31,31.0,21.76451612903226,1,1
13357,166,5,3795.01,2087,283,759.0020000000001,536,107.2,7.080242537313433,1,1
13358,177,1,389.03000000000003,284,28,389.03000000000003,177,177.0,2.1979096045197744,1,1
13359,312,1,553.75,219,32,553.75,312,312.0,1.7748397435897436,1,0
13360,340,4,1503.65,941,57,375.9125,609,152.25,2.469047619047619,1,1
13361,381,2,1450.5,324,29,725.25,526,263.0,2.7576045627376424,1,1
13362,154,5,3884.86,1826,161,776.972,334,66.8,11.631317365269462,1,0
13363,318,1,731.36,436,42,731.36,318,318.0,2.299874213836478,1,0
13365,126,1,700.6,404,39,700.6,126,126.0,5.56031746031746,1,0
13367,340,1,460.2,252,19,460.2,340,340.0,1.3535294117647059,1,1
13368,165,4,1021.5,604,44,255.375,332,83.0,3.0768072289156625,1,1
13369,274,1,258.28000000000003,148,13,258.28000000000003,274,274.0,0.9426277372262775,1,1
13370,280,1,754.87,343,39,754.87,280,280.0,2.6959642857142856,1,1
13371,414,2,2297.66,1019,75,1148.83,541,270.5,4.247060998151571,1,1
13373,67,5,6330.52,3556,261,1266.104,642,128.4,9.860623052959502,1,0
13374,323,2,372.8,134,16,186.4,358,179.0,1.041340782122905,1,1
13375,353,1,1013.58,682,34,1013.58,353,353.0,2.871331444759207,1,0
13376,8,3,869.76,490,44,289.92,143,47.666666666666664,6.082237762237762,1,1
13377,305,2,1452.88,746,70,726.44,554,277.0,2.6225270758122745,1,1
13379,45,1,136.29,166,13,136.29,45,45.0,3.0286666666666666,1,0
13380,341,1,62.4,48,3,62.4,341,341.0,0.18299120234604105,1,1
13381,22,10,7046.39,4347,148,704.639,647,64.7,10.890865533230293,1,0
13382,189,5,1387.58,863,74,277.51599999999996,640,128.0,2.1680937499999997,1,1
13383,452,1,305.28000000000003,288,1,305.28000000000003,452,452.0,0.6753982300884956,1,1
13384,37,6,4284.74,2782,149,714.1233333333333,409,68.16666666666667,10.476136919315403,1,0
13385,238,1,534.57,281,35,534.57,238,238.0,2.24609243697479,1,1
13386,323,2,835.46,514,24,417.73,346,173.0,2.4146242774566473,1,1
13387,326,1,181.84,117,70,181.84,326,326.0,0.5577914110429448,1,1
13388,40,3,1185.65,701,68,395.2166666666667,512,170.66666666666666,2.31572265625,1,1
13389,141,1,257.89,115,18,257.89,141,141.0,1.8290070921985815,1,0
13391,112,1,59.8,4,1,59.8,112,112.0,0.5339285714285714,1,1
13392,586,1,91.14,82,8,91.14,586,586.0,0.15552901023890786,1,1
13393,492,4,1131.45,662,53,282.8625,641,160.25,1.7651326053042122,1,1
13394,24,16,5645.13,4437,221,352.820625,647,40.4375,8.725085007727975,1,0
13395,94,3,1180.23,1660,77,393.41,330,110.0,3.5764545454545456,1,1
13396,228,1,387.27000000000004,139,15,387.27000000000004,228,228.0,1.6985526315789476,1,0
13397,19,9,2875.93,1264,62,319.54777777777775,597,66.33333333333333,4.817303182579564,1,0
13398,101,2,670.34,341,37,335.17,357,178.5,1.877703081232493,1,1
13399,373,3,275.4,120,10,91.8,428,142.66666666666666,0.6434579439252336,1,1
13400,491,1,310.83,284,23,310.83,491,491.0,0.6330549898167006,1,1
13402,36,4,1226.8500000000001,917,55,306.71250000000003,473,118.25,2.593763213530656,1,1
13403,296,2,154.5,70,6,77.25,632,316.0,0.2444620253164557,1,0
13404,121,1,217.81,99,9,217.81,121,121.0,1.800082644628099,1,0
13405,113,5,1198.81,853,32,239.762,633,126.6,1.8938546603475512,1,1
13406,336,2,568.92,292,7,284.46,540,270.0,1.0535555555555556,1,1
13407,487,3,2244.7,1690,85,748.2333333333332,570,190.0,3.9380701754385963,1,1
13408,8,85,39894.42,22947,270,469.3461176470588,644,7.576470588235294,61.94785714285714,1,0
13410,96,7,1743.94,1026,21,249.1342857142857,640,91.42857142857143,2.72490625,1,0
13411,16,1,213.55,72,17,213.55,16,16.0,13.346875,1,1
13412,529,1,487.35,176,33,487.35,529,529.0,0.9212665406427222,1,1
13413,548,6,429.44,455,38,71.57333333333334,596,99.33333333333333,0.7205369127516779,1,1
13414,42,6,2494.14,2702,48,415.69,512,85.33333333333333,4.8713671875,1,1
13415,381,4,784.17,496,85,196.0425,637,159.25,1.2310361067503923,1,1
13416,645,1,228.3,66,7,228.3,645,645.0,0.35395348837209306,1,0
13417,114,5,1264.66,442,42,252.93200000000002,578,115.6,2.1879930795847753,1,0
13418,7,28,10176.36,6604,306,363.4414285714286,637,22.75,15.975447409733125,1,0
13420,58,2,159.85,101,8,79.925,79,39.5,2.0234177215189875,1,1
13421,199,7,3039.58,1693,156,434.2257142857143,572,81.71428571428571,5.313951048951049,1,0
13423,337,1,217.03,141,12,217.03,337,337.0,0.6440059347181009,1,1
13424,358,1,572.77,529,40,572.77,358,358.0,1.5999162011173185,1,1
13425,17,5,3390.4300000000003,2358,124,678.086,488,97.6,6.947602459016394,1,1
13426,91,17,6084.74,3822,127,357.9258823529412,639,37.588235294117645,9.522284820031299,1,0
13427,29,5,888.79,766,32,177.75799999999998,631,126.2,1.4085419968304278,1,0
13428,423,2,276.76,205,66,138.38,423,211.5,0.6542789598108747,1,0
13431,315,6,2047.14,898,74,341.19,568,94.66666666666667,3.6041197183098594,1,0
13432,480,2,436.55,214,97,218.275,521,260.5,0.8379078694817659,1,1
13433,410,4,658.32,190,22,164.58,605,151.25,1.0881322314049588,1,1
13434,5,4,1205.46,624,17,301.365,564,141.0,2.137340425531915,1,0
13435,19,5,1725.56,1519,64,345.11199999999997,409,81.8,4.2189731051344745,1,0
13437,8,4,2173.6,689,108,543.4,99,24.75,21.955555555555556,1,0
13438,456,1,46.5,10,1,46.5,456,456.0,0.10197368421052631,1,1
13439,164,3,986.61,952,132,328.87,435,145.0,2.2680689655172412,1,1
13440,332,7,1295.25,573,49,185.03571428571428,360,51.42857142857143,3.597916666666667,1,1
13441,0,2,720.9,520,33,360.45,340,170.0,2.1202941176470587,1,1
13442,576,3,419.87,115,33,139.95666666666668,647,215.66666666666666,0.6489489953632148,1,1
13443,357,6,1269.3700000000001,802,175,211.5616666666667,586,97.66666666666667,2.1661604095563143,1,1
13444,283,2,619.08,331,51,309.54,415,207.5,1.4917590361445785,1,1
13445,535,1,241.89999999999998,198,7,241.89999999999998,535,535.0,0.45214953271028036,1,1
13446,339,11,3881.89,2403,113,352.8990909090909,572,52.0,6.786520979020978,1,1
13448,127,10,6274.79,3266,270,627.479,642,64.2,9.773816199376947,1,0
13450,33,11,3497.7799999999997,3606,47,317.97999999999996,512,46.54545454545455,6.8316015624999995,1,0
13451,35,10,6576.16,4841,533,657.616,537,53.7,12.24610800744879,1,0
13452,168,3,729.8,6,2,243.26666666666665,381,127.0,1.915485564304462,1,1
13453,74,3,781.69,341,33,260.56333333333333,311,103.66666666666667,2.5134726688102895,1,1
13454,550,1,219.87,198,23,219.87,550,550.0,0.3997636363636364,1,1
13455,275,5,1847.5900000000001,631,70,369.51800000000003,639,127.8,2.8913771517996874,1,0
13456,64,3,855.0600000000001,261,18,285.02000000000004,116,38.666666666666664,7.371206896551724,1,0
13457,597,2,148.22,96,9,74.11,646,323.0,0.22944272445820432,1,1
13458,8,12,9991.12,5773,258,832.5933333333334,297,24.75,33.640134680134686,1,0
13459,533,2,1160.41,986,57,580.205,591,295.5,1.9634686971235196,1,1
13461,47,5,3599.2,2798,29,719.8399999999999,506,101.2,7.113043478260869,1,0
13462,161,5,1153.8500000000001,697,64,230.77000000000004,634,126.8,1.819952681388013,1,1
13464,303,5,2422.96,1037,95,484.592,527,105.4,4.597647058823529,1,0
13465,355,2,931.12,584,34,465.56,495,247.5,1.881050505050505,1,1
13466,93,5,1013.35,660,49,202.67000000000002,537,107.4,1.8870577281191807,1,1
13468,1,64,11827.33,5092,276,184.80203125,645,10.078125,18.33694573643411,1,0
13469,562,1,82.4,52,6,82.4,562,562.0,0.14661921708185055,1,1
13470,8,2,165.0,100,7,82.5,24,12.0,6.875,1,1
13472,372,2,592.24,310,24,296.12,464,232.0,1.2763793103448275,1,1
13473,241,7,2476.38,932,56,353.7685714285714,633,90.42857142857143,3.9121327014218013,1,0
13474,145,3,646.59,318,116,215.53,404,134.66666666666666,1.6004702970297031,1,1
13475,100,4,1431.78,1012,64,357.945,207,51.75,6.9168115942028985,1,1
13476,87,5,2061.4700000000003,713,86,412.29400000000004,553,110.6,3.727793851717903,1,1
13477,47,9,2264.14,1696,93,251.5711111111111,592,65.77777777777777,3.8245608108108105,1,0
13478,378,5,2215.78,1189,114,443.15600000000006,586,117.2,3.7811945392491473,1,1
13479,109,4,851.37,716,45,212.8425,386,96.5,2.205621761658031,1,1
13480,325,2,627.82,362,40,313.91,588,294.0,1.0677210884353743,1,1
13481,17,10,3387.61,1774,142,338.761,644,64.4,5.260263975155279,1,0
13482,141,2,336.09,187,20,168.045,536,268.0,0.6270335820895522,1,1
13484,150,3,790.72,224,38,263.5733333333333,548,182.66666666666666,1.4429197080291971,1,1
13485,142,11,3015.2200000000003,1797,130,274.1109090909091,645,58.63636363636363,4.674759689922481,1,1
13486,37,2,819.61,529,52,409.805,64,32.0,12.80640625,1,0
13487,122,4,680.27,310,26,170.0675,643,160.75,1.0579626749611197,1,0
13488,29,19,11834.03,6089,335,622.8436842105264,592,31.157894736842106,19.98991554054054,1,0
13489,14,4,449.52,560,11,112.38,203,50.75,2.214384236453202,1,1
13490,563,1,154.25,25,8,154.25,563,563.0,0.27397868561278865,1,1
13491,56,26,4340.29,2258,137,166.93423076923077,641,24.653846153846153,6.771123244929798,1,0
13492,45,3,1269.84,408,38,423.28,123,41.0,10.323902439024389,0,1
13493,184,2,498.63,377,5,249.315,196,98.0,2.544030612244898,0,1
13494,220,1,316.26000000000005,162,18,316.26000000000005,220,220.0,1.4375454545454547,1,1
13495,141,8,3890.87,2121,50,486.35875,641,80.125,6.069999999999999,1,0
13496,268,1,501.01,229,26,501.01,268,268.0,1.8694402985074627,1,0
13497,191,6,1166.8300000000002,525,52,194.4716666666667,578,96.33333333333333,2.0187370242214535,1,1
13498,639,1,327.38,362,17,327.38,639,639.0,0.5123317683881065,1,1
13499,134,2,463.79,265,18,231.895,178,89.0,2.605561797752809,1,0
13500,31,2,625.93,357,38,312.965,310,155.0,2.019129032258064,1,0
13501,197,3,2885.11,1253,90,961.7033333333334,479,159.66666666666666,6.023194154488518,0,1
13502,183,4,677.66,336,20,169.415,457,114.25,1.4828446389496717,1,0
13503,388,4,1561.19,853,147,390.2975,570,142.5,2.7389298245614038,1,0
13505,75,3,2143.12,1250,109,714.3733333333333,141,47.0,15.199432624113474,0,0
13506,225,5,1338.08,942,55,267.616,369,73.8,3.626233062330623,1,1
13507,7,3,2022.79,1212,123,674.2633333333333,54,18.0,37.459074074074074,1,0
13508,152,2,287.05,180,27,143.525,551,275.5,0.520961887477314,1,1
13509,8,5,825.02,906,23,165.004,416,83.2,1.9832211538461537,1,0
13510,4,9,3664.54,2401,147,407.1711111111111,627,69.66666666666667,5.844561403508772,1,0
13511,585,1,282.76,60,5,282.76,585,585.0,0.4833504273504273,1,1
13512,169,4,713.39,419,31,178.3475,492,123.0,1.449979674796748,1,1
13513,35,3,824.59,364,32,274.86333333333334,564,188.0,1.4620390070921987,1,1
13514,337,3,663.7,248,13,221.23333333333335,591,197.0,1.1230118443316415,1,0
13515,26,5,898.66,611,45,179.732,553,110.6,1.6250632911392404,1,0
13516,147,2,441.85,185,22,220.925,326,163.0,1.3553680981595093,1,0
13517,15,2,1612.18,981,99,806.09,88,44.0,18.320227272727273,1,0
13519,351,1,220.46,110,11,220.46,351,351.0,0.6280911680911682,1,0
13520,46,10,4849.63,2815,71,484.963,631,63.1,7.685625990491284,0,0
13523,108,4,2938.93,1065,117,734.7325,311,77.75,9.449935691318327,1,0
13524,10,3,408.86,187,14,136.28666666666666,128,42.666666666666664,3.19421875,1,0
13525,157,1,282.88,208,2,282.88,157,157.0,1.8017834394904457,1,0
13526,647,2,1182.0,1911,29,591.0,647,323.5,1.8268933539412673,1,1
13527,14,9,3661.4500000000003,2341,231,406.8277777777778,596,66.22222222222223,6.143372483221477,1,0
13529,113,1,181.1,30,7,181.1,113,113.0,1.6026548672566372,1,0
13530,543,1,402.98,272,18,402.98,543,543.0,0.7421362799263352,1,1
13531,114,6,1433.07,497,44,238.845,645,107.5,2.221813953488372,1,1
13533,91,3,269.09,202,61,89.69666666666666,176,58.666666666666664,1.5289204545454544,1,1
13534,16,31,6222.35,3150,145,200.72096774193548,429,13.838709677419354,14.504312354312356,1,0
13535,311,1,89.5,10,1,89.5,311,311.0,0.2877813504823151,1,1
13537,334,2,717.85,337,38,358.925,360,180.0,1.9940277777777777,1,1
13538,3,11,2813.03,921,104,255.73000000000002,584,53.09090909090909,4.816832191780822,1,0
13539,149,6,1253.67,621,58,208.94500000000002,499,83.16666666666667,2.512364729458918,1,0
13540,376,3,632.39,189,26,210.79666666666665,564,188.0,1.121258865248227,1,1
13541,336,2,785.25,279,10,392.625,479,239.5,1.6393528183716075,1,1
13542,285,17,3959.4900000000002,804,98,232.91117647058826,638,37.529411764705884,6.206097178683386,1,1
13543,543,2,1439.61,329,37,719.805,596,298.0,2.415453020134228,1,1
13544,149,5,627.15,282,186,125.42999999999999,553,110.6,1.1340867992766726,1,0
13545,299,2,364.93,252,54,182.465,453,226.5,0.8055849889624724,1,1
13546,109,3,647.41,337,58,215.8033333333333,333,111.0,1.944174174174174,1,0
13547,317,1,164.53,78,43,164.53,317,317.0,0.5190220820189274,1,1
13548,5,3,901.44,558,169,300.48,380,126.66666666666667,2.3722105263157895,1,1
13549,51,6,849.65,507,41,141.60833333333332,296,49.333333333333336,2.870439189189189,1,0
13550,292,1,342.55,430,40,342.55,292,292.0,1.1731164383561645,1,1
13551,228,2,244.2,36,5,122.1,575,287.5,0.42469565217391303,1,1
13552,32,19,5971.76,2237,145,314.30315789473684,567,29.842105263157894,10.532204585537919,1,0
13553,583,1,499.6,201,85,499.6,583,583.0,0.8569468267581476,1,1
13554,289,7,1629.35,578,156,232.7642857142857,355,50.714285714285715,4.589718309859155,1,1
13555,110,11,6383.01,2994,204,580.2736363636363,598,54.36363636363637,10.673929765886289,1,0
13556,338,2,200.82,134,8,100.41,344,172.0,0.5837790697674419,1,1
13557,189,12,2688.88,2076,116,224.07333333333335,640,53.333333333333336,4.2013750000000005,1,0
13559,421,2,990.0,360,1,495.0,452,226.0,2.190265486725664,1,1
13561,124,11,1803.4,1125,131,163.94545454545457,558,50.72727272727273,3.231899641577061,1,1
13562,50,7,4248.58,1373,87,606.9399999999999,603,86.14285714285714,7.045737976782752,1,0
