stock_code,total_revenue,revenue_share,cumulative_share,tier,daily_demand_mean,daily_demand_std,description,avg_unit_price,safety_stock,reorder_point,eoq,lead_time_days,service_level
21906,12879.460000000001,0.000655589462121975,0.5524340550656717,A,1.8,7.553071487076557,PHARMACIE FIRST AID TIN,9.558695652173913,32.87001270576646,45.470012705766464,117.24608923146552,7,0.95
22766,12864.25,0.0006548152436594869,0.5530888703093312,A,12.722222222222221,45.20325154916716,PHOTO FRAME CORNICE,3.143402777777778,196.71883885984224,285.77439441539775,543.5542582262802,7,0.95
22655,12845.0,0.0006538353813713283,0.5537427056907025,A,0.07777777777777778,0.34084137000395487,VINTAGE RED KITCHEN CABINET,95.0,1.483298573547221,2.0277430179916656,7.730852596663905,7,0.95
22947,12704.15,0.0006466658435382297,0.5550388603992076,A,7.677777777777778,12.503179842457659,WOODEN ADVENT CALENDAR RED,10.877079646017698,54.41225877277344,108.15670321721788,226.99852996355764,7,0.95
22303,12701.630000000001,0.0006465375706568707,0.5556853979698645,A,10.911111111111111,45.8661444845383,COFFEE MUG APPLES DESIGN,2.8478461538461537,199.60366515143687,275.98144292921467,528.856269429803,7,0.95
22646,12654.71,0.0006441492517706159,0.5563295472216352,A,21.633333333333333,48.77782966334877,CERAMIC STRAWBERRY CAKE MONEY BANK,1.9611811023622048,212.274951129128,363.70828446246134,897.3550293135112,7,0.95
22616,12460.16,0.0006342462799180824,0.5569637935015532,A,64.14444444444445,124.87011573018235,PACK OF 12 LONDON TISSUES ,0.4965030674846626,543.4189650719534,992.4300761830646,3071.0011996536837,7,0.95
62018,12450.85,0.000633772382884173,0.5575975658844374,A,7.233333333333333,46.616413418451664,SOMBRERO ,1.8499999999999999,202.86874074785752,253.50207408119084,534.2503377850344,7,0.95
22623,12432.28,0.0006328271339132065,0.5582303930183505,A,4.544444444444444,7.046135443727862,BOX OF VINTAGE JIGSAW BLOCKS ,6.47,30.663891101543168,62.475002212654275,226.43819743080036,7,0.95
22144,12382.47,0.0006302917084288852,0.5588606847267795,A,36.4,38.814888323368336,CHRISTMAS CRAFT LITTLE FRIENDS,2.4675058823529414,168.91748933463944,423.7174893346394,1037.7267778286223,7,0.95
23174,12342.43,0.0006282535948695153,0.559488938321649,A,6.4222222222222225,10.466855388720866,REGENCY SUGAR BOWL GREEN,5.171206896551724,45.5504320600359,90.50598761559147,301.09818496673256,7,0.95
21671,12339.32,0.0006280952898452984,0.5601170336114943,A,11.755555555555556,20.713018510165753,RED SPOT CERAMIC DRAWER KNOB,1.9625274725274726,90.14043925955806,172.42932814844696,661.2643911244838,7,0.95
22631,12241.849999999999,0.0006231338780413074,0.5607401674895356,A,12.688888888888888,27.77194605450473,CIRCUS PARADE LUNCH BOX ,2.985462962962963,120.85999996655119,209.6822221887734,557.0156321105648,7,0.95
15056P,12228.92,0.0006224757159952872,0.5619854060084511,A,2.1444444444444444,6.178027572887484,EDWARDIAN PARASOL PINK,6.331086956521739,26.885995341742333,41.89710645285344,157.24603035554662,7,0.95
22082,12192.05,0.0006205989615763567,0.5626060049700276,A,11.7,17.607100840285998,RIBBON REEL STRIPES DESIGN ,1.8902453987730061,76.6238780239478,158.5238780239478,672.1949820755087,7,0.95
21124,12172.79,0.0006196185902688277,0.5632256235602964,A,8.0,14.357344229812606,SET/10 BLUE POLKADOT PARTY CANDLES,1.2948148148148149,62.48134789436023,118.48134789436023,671.5874837158244,7,0.95
22301,12124.78,0.0006171747882711914,0.5638427983485674,A,9.38888888888889,46.199974613856526,COFFEE MUG CAT + BIRD DESIGN,3.1057575757575755,201.05645169146004,266.77867391368227,469.76943142115914,7,0.95
22192,12104.8,0.0006161577675689882,0.5644589561161365,A,3.2555555555555555,5.212295529932856,BLUE DINER WALL CLOCK,9.28209090909091,22.68325152068909,45.472140409577975,160.01145588619414,7,0.95
21670,12074.4,0.0006146103486827533,0.5650735664648193,A,12.38888888888889,25.159797934378673,BLUE SPOT CERAMIC DRAWER KNOB,1.7813043478260868,109.49226141875671,196.21448364097893,712.5388443426814,7,0.95
20969,12066.52,0.0006142092414188213,0.5656877757062381,A,12.088888888888889,36.58495271873531,RED FLORAL FELTCRAFT SHOULDER BAG,4.359932432432433,159.21309135790338,243.83531358012561,449.89870551124216,7,0.95
21937,12038.82,0.0006127992577626138,0.5663005749640007,A,0.05555555555555555,0.3113094605804867,STRAWBERRY   PICNIC BAG,2.9500000000000006,1.354779435387884,1.7436683242767728,37.077818100632314,7,0.95
84212,11961.49,0.0006088630109707536,0.5669094379749715,A,18.61111111111111,86.12751456667084,"ASSORTED FLOWER COLOUR ""LEIS""",0.9085714285714285,374.81606032280655,505.0938381005843,1222.8355141306404,7,0.95
21787,11926.08,0.000607060573379912,0.5675164985483514,A,42.87777777777778,125.20372977917745,RAIN PONCHO RETROSPOT,1.0829896907216494,544.8708112577143,845.0152557021588,1700.0645183166614,7,0.95
21242,11917.73,0.0006066355422055679,0.5681231340905569,A,8.244444444444444,21.765064316269733,RED RETROSPOT PLATE ,2.0380701754385964,94.71880967123157,152.42992078234266,543.416174892849,7,0.95
84987,11864.15,0.0006039082164185787,0.5687270423069756,A,9.277777777777779,24.993789352013824,SET OF 36 TEATIME PAPER DOILIES,1.838658536585366,108.76981304514666,173.71425748959112,606.9219882156599,7,0.95
22729,11864.0,0.0006039005811280217,0.5693309428881036,A,3.7222222222222223,12.43921020874251,ALARM CLOCK BAKELIKE ORANGE,5.18044776119403,54.133871010047,80.18942656560256,229.02291048874508,7,0.95
22243,11860.25,0.0006037096988640946,0.5699346525869677,A,0.4111111111111111,2.6029660195180098,5 HOOK HANGER RED MAGIC TOADSTOOL,1.6499999999999997,11.327779206198333,14.20555698397611,134.86494054628204,7,0.95
20975,11848.710000000001,0.00060312229051057,0.5705377748774783,A,33.03333333333333,65.7984211225636,12 PENCILS SMALL TUBE RED RETROSPOT,0.6487261146496816,286.34641443797,517.5797477713033,1927.9996000681301,7,0.95
22488,11788.06,0.000600035088028657,0.571137809965507,A,9.555555555555555,14.233068780610184,NATURAL SLATE RECTANGLE CHALKBOARD,2.029527559055118,61.94051684287505,128.82940573176393,586.2622419330904,7,0.95
23300,11785.99,0.0005999297210189693,0.571737739686526,A,36.15555555555556,45.85700264254113,GARDENERS KNEELING PAD CUP OF TEA ,1.9451196172248804,199.5638810102282,452.65276989911706,1164.8655263021706,7,0.95
21428,11762.93,0.0005987559223506608,0.5723364956088767,A,4.111111111111111,10.248516905651867,SET3 BOOK BOX GREEN GINGHAM FLOWER ,5.524,44.6002505709668,73.37802834874458,233.08493381294494,7,0.95
22791,11728.69,0.0005970130400261645,0.5729335086489028,A,33.27777777777778,42.18715649151417,T-LIGHT GLASS FLUTED ANTIQUE,1.4622516556291392,183.59317428265905,416.5376187271035,1288.924645254065,7,0.95
22750,11697.6,0.000595430498803367,0.5735289391477061,A,9.233333333333333,11.382296194822322,FELTCRAFT PRINCESS LOLA DOLL,4.1124285714285715,49.534314773104015,114.16764810643734,404.8475387422297,7,0.95
22943,11696.64,0.0005953816329438016,0.5741243207806499,A,10.133333333333333,22.142066550146378,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,6.1908196721311475,96.35947575506658,167.2928090883999,345.67145488499693,7,0.95
21154,11694.95,0.000595295608670192,0.5747196163893201,A,12.633333333333333,23.54638448302037,RED RETROSPOT OVEN GLOVE ,1.8956969696969699,102.47088994934293,190.90422328267627,697.4867306105954,7,0.95
47567B,11683.27,0.0005947010740454806,0.5753143174633656,A,2.111111111111111,6.265326885937743,TEA TIME KITCHEN APRON,6.5176923076923075,27.265910920997275,42.04368869877506,153.76944567219783,7,0.95
22151,11609.19,0.0005909302585490238,0.5759052477219145,A,22.322222222222223,27.32025206398188,PLACE SETTING WHITE HEART,0.4805,118.89428479584106,275.1498403513966,1841.5497151095392,7,0.95
21326,11593.86,0.0005901499318540902,0.5764953976537686,A,36.522222222222226,57.73641788868862,AGED GLASS SILVER T-LIGHT HOLDER,0.7858064516129032,251.26159507874405,506.9171506342996,1841.9686415776391,7,0.95
22844,11593.28,0.0005901204087306028,0.5770855180624992,A,2.411111111111111,3.080023248268841,VINTAGE CREAM DOG FOOD CONTAINER,10.945267857142856,13.403871984778258,30.281649762556036,126.8109760068956,7,0.95
23581,11581.83,0.0005895375815514123,0.5776750556440506,A,55.77777777777778,99.68180239339105,JUMBO BAG PAISLEY PARK,2.256289855072464,433.8026082251027,824.2470526695472,1343.366730828459,7,0.95
21260,11564.43,0.0005886518878467909,0.5782637075318974,A,3.311111111111111,13.11033896031376,FIRST AID TIN,4.402244897959184,57.05453853306691,80.23231631084468,234.32099778011704,7,0.95
22508,11561.95,0.0005885256510429139,0.5788522331829402,A,8.822222222222223,52.295650504878466,DOORSTOP RETROSPOT HEART,4.400882352941176,227.58406291968072,289.3396184752363,382.5432534292117,7,0.95
22468,11542.6,0.0005875406985610505,0.5794397738815013,A,2.1444444444444444,4.44112375946827,BABUSHKA LIGHTS STRING OF 10,9.103333333333333,19.32720942087963,34.33832053199074,131.1349959384242,7,0.95
22649,11541.78,0.0005874989589726718,0.580027272840474,A,1.6222222222222222,3.680512578365434,STRAWBERRY FAIRY CAKE TEAPOT,5.480909090909091,16.017125671536608,27.372681227092166,146.99085087596916,7,0.95
22637,11492.82,0.0005850068001348407,0.5806122796406088,A,12.733333333333333,55.42037330962123,PIGGY BANK RETROSPOT ,2.898139534883721,241.18246172599828,330.3157950593316,566.334264851849,7,0.95
22663,11465.29,0.0005836054698079312,0.5811958851104166,A,8.633333333333333,14.539944979263161,JUMBO BAG DOLLY GIRL DESIGN,2.737410071942446,63.27600328254132,123.70933661587465,479.8226603341353,7,0.95
22950,11452.64,0.000582961560304284,0.581778846670721,A,27.11111111111111,56.43313535000602,36 DOILIES VINTAGE CHRISTMAS,1.5965185185185184,245.58987415315787,435.3676519309356,1113.3920303310322,7,0.95
22740,11395.31,0.0005800433522533679,0.5823588900229744,A,0.9888888888888889,9.329159119478197,POLKADOT PEN,0.85,40.59932165557395,47.52154387779618,291.4242690222683,7,0.95
21172,11382.16,0.0005793739917811971,0.5829382640147556,A,10.877777777777778,16.989426631995283,PARTY METAL SIGN ,1.8059999999999998,73.93583791876955,150.080282363214,663.0902593269437,7,0.95
21429,11342.25,0.0005773424954736432,0.5835156065102292,A,8.811111111111112,11.714088805502966,RED GINGHAM ROSE JEWELLERY BOX,2.3268918918918917,50.97823428947727,112.65601206725506,525.7613608377728,7,0.95
22834,11287.630000000001,0.0005745622316721251,0.5840901687419013,A,6.977777777777778,13.154617083643444,HAND WARMER BABUSHKA DESIGN,2.4781538461538464,57.24723133081474,106.09167577525919,453.373221634318,7,0.95
22988,11238.45,0.0005720588744081436,0.5846622276163095,A,28.7,57.93625807730423,SOLDIERS EGG CUP ,1.5516891891891893,252.1312743277962,453.0312743277962,1161.9836339638462,7,0.95
21922,11199.18,0.0005700599553402999,0.5852322875716498,A,0.4222222222222222,0.9658361694266993,UNION STRIPE WITH FRINGE  HAMMOCK,10.969130434782608,4.2031969663022775,7.158752521857833,53.008543727947476,7,0.95
72351B,11184.890000000001,0.0005693325666598954,0.5858016201383097,A,4.155555555555556,15.752185817361704,SET/6 PINK  BUTTERFLY T-LIGHTS,2.4307407407407404,68.55152223121351,97.6404111201024,353.2699170798104,7,0.95
22968,11184.82,0.000569329003524302,0.586370949141834,A,0.6333333333333333,2.7180466842528253,ROSE COTTAGE KEEPSAKE BOX ,16.256470588235295,11.828595717533318,16.26192905086665,53.32912669761338,7,0.95
47599A,11180.57,0.0005691126702918514,0.5869400618121259,A,2.911111111111111,15.513896598028522,PINK PARTY BAGS,2.185263157894737,67.5145176588974,87.89229543667518,311.8451177030654,7,0.95
22795,11175.81,0.0005688703770715067,0.5875089321891974,A,4.5,7.014667173541134,SWEETHEART RECIPE BOOK STAND,8.510289855072465,30.526945166020635,62.02694516602064,196.46966782647416,7,0.95
21868,11163.64,0.0005682509004976422,0.588077183089695,A,1.6888888888888889,5.2273733460281395,POTTING SHED TEA MUG,2.6100000000000003,22.748868271103166,34.571090493325386,217.34102737322954,7,0.95
22417,11159.9,0.0005680605272530857,0.5886452436169481,A,22.07777777777778,39.2706358429065,PACK OF 60 SPACEBOY CAKE CASES,0.6806666666666668,170.90084495142037,325.44528939586485,1538.763468953422,7,0.95
21735,11112.85,0.0005656655911150148,0.5892109092080632,A,0.022222222222222223,0.14740554623801777,TWO DOOR CURIO CABINET,12.75,0.6414903110654194,0.797045866620975,11.279765754146208,7,0.95
23170,11097.25,0.0005648715208970784,0.5897757807289603,A,20.744444444444444,33.4635991658967,REGENCY TEA PLATE ROSES ,2.289298245614035,145.62935511013413,290.84046622124526,813.319428080937,7,0.95
22620,11073.45,0.000563660054795355,0.5903394407837556,A,17.22222222222222,17.46983290499354,4 TRADITIONAL SPINNING TOPS,1.7093243243243241,76.02650531472912,196.58206087028466,857.6178033712779,7,0.95
22768,11064.72,0.0005632156808849329,0.5909026564646406,A,4.444444444444445,16.20775610702146,FAMILY PHOTO FRAME CORNICE,11.262717391304346,70.53410656595835,101.64521767706947,169.7260787381947,7,0.95
22130,10991.21,0.0005594738794925929,0.5914621303441332,A,15.955555555555556,53.94068987963871,PARTY CONE CHRISTMAS DECORATION ,0.9266101694915254,234.74306641148857,346.43195530037747,1121.1632767190652,7,0.95
21749,10980.98,0.0005589531526766,0.5920210834968098,A,0.26666666666666666,1.0198039027185568,LARGE RED RETROSPOT WINDMILL,2.838181818181818,4.438057722226537,6.304724388893204,82.81818136003652,7,0.95
22694,10958.6,0.0005578139673254837,0.5925788974641353,A,12.144444444444444,15.343157078509053,WICKER STAR ,2.368888888888889,66.7714808445916,151.78259195570269,611.7555398403257,7,0.95
20828,10940.48,0.0005568916242261883,0.5931357890883615,A,3.2888888888888888,4.2589629526562875,GLITTER BUTTERFLY CLIPS,3.3974725274725275,18.534468607470483,41.556690829692705,265.8324868193842,7,0.95
22668,10898.05,0.0005547318550372755,0.5936905209433988,A,4.0777777777777775,10.224401941518556,PINK BABY BUNTING,4.2374074074074075,44.49530529422511,73.03974973866956,265.0471243925563,7,0.95
21907,10866.220000000001,0.000553111646381063,0.5942436325897799,A,4.666666666666667,7.662317607037123,I'M ON HOLIDAY METAL SIGN,2.3671052631578946,33.3454380154969,66.01210468216357,379.3639293882353,7,0.95
21498,10851.92,0.000552383748681288,0.5947960163384611,A,36.94444444444444,43.33778467165706,RED RETROSPOT WRAP ,0.4184210526315789,188.60056272928267,447.21167384039376,2538.8043648683865,7,0.95
37370,10821.29,0.0005508246223495321,0.5953468409608107,A,0.12222222222222222,0.6637900902775045,RETRO COFFEE MUGS ASSORTED,1.6499999999999997,2.8887305963826484,3.744286151938204,73.53507603455243,7,0.95
21558,10810.66,0.0005502835347587204,0.5958971244955694,A,6.466666666666667,12.472369462135092,SKULL LUNCH BOX WITH CUTLERY ,3.429747899159664,54.2781758908088,99.54484255747546,370.9971456533667,7,0.95
21086,10781.81,0.0005488150138749085,0.5964459395094444,A,14.811111111111112,35.7270188588862,SET/6 RED SPOTTY PAPER CUPS,0.9132098765432098,155.4794716083487,259.15724938612647,1088.102855797114,7,0.95
22274,10770.070000000002,0.0005482174251339745,0.5969941569345784,A,6.7,8.88250465177975,FELTCRAFT DOLL EMILY,3.3875,38.655537851401604,85.5555378514016,379.9786360279198,7,0.95
22904,10755.050000000001,0.0005474528780395254,0.5975416098126178,A,5.877777777777778,14.823275824622554,CALENDAR PAPER CUT DESIGN,3.538732394366197,64.50902331986437,105.65346776430881,348.2123342734831,7,0.95
22812,10734.43,0.0005464032800976121,0.5980880130927154,A,14.066666666666666,26.928629952359465,PACK 3 BOXES CHRISTMAS PANNETONE,2.7369491525423726,117.18999485142399,215.65666151809066,612.5247808999893,7,0.95
21833,10681.67,0.0005437176938990016,0.5986317307866145,A,11.277777777777779,23.481447891084752,CAMOUFLAGE LED TORCH,2.19,102.18829410662583,181.1327385510703,613.1279849476176,7,0.95
21624,10641.15,0.0005416551474098489,0.5991733859340244,A,0.7111111111111111,1.3682466025655238,VINTAGE UNION JACK DOORSTOP,6.263939393939395,5.9544363227466315,10.932214100524408,91.03457914177147,7,0.95
21974,10622.15,0.0005406880106059521,0.5997140739446303,A,8.977777777777778,12.483747458887654,SET OF 36 PAISLEY FLOWER DOILIES,1.9487962962962964,54.32769149495246,117.17213593939691,579.9127175000374,7,0.95
22064,10592.66,0.00053918691248243,0.6002532608571127,A,8.522222222222222,24.342568009229236,PINK DOUGHNUT TRINKET POT ,2.0882417582417583,105.93578004966645,165.591335605222,545.8175168322323,7,0.95
22348,10583.12,0.0005387013080029998,0.6007919621651157,A,11.066666666666666,20.602480972499944,TEA BAG PLATE RED RETROSPOT,1.0925210084033612,89.65939386315792,167.1260605298246,859.9138544285564,7,0.95
22349,10551.67,0.0005371004420828652,0.6013290626071985,A,2.388888888888889,4.386075047350154,DOG BOWL CHASING BALL DESIGN,3.9532075471698116,19.087644381695963,35.80986660391818,210.03157900792172,7,0.95
22595,10544.32,0.0005367263128455682,0.6018657889200442,A,33.22222222222222,73.21365655513212,GINGHAM HEART DECORATION,0.9794247787610619,318.61658205147904,551.1721376070345,1573.5850682822806,7,0.95
82001S,10531.4,0.0005360686598189184,0.6024018575798631,A,5.411111111111111,12.605020555710194,SILVER RECORD COVER FRAME,4.909019607843137,54.855456688257604,92.73323446603538,283.6659920712799,7,0.95
22302,10492.45,0.0005340860293709299,0.602935943609234,A,10.022222222222222,45.834237028127966,COFFEE MUG PEARS  DESIGN,2.766607142857143,199.46480793296476,269.6203634885203,514.2445493706683,7,0.95
21890,10451.6,0.0005320066852425515,0.6034679502944765,A,4.022222222222222,5.272523700547917,S/6 WOODEN SKITTLES IN COTTON BAG,3.9908333333333332,22.94535690877517,51.100912464330726,271.24557694542983,7,0.95
20754,10444.82,0.0005316615701093715,0.603999611864586,A,1.211111111111111,2.3117787497194278,RETROSPOT RED WASHING UP GLOVES,2.1,10.060569002453597,18.538346780231375,205.18413462187834,7,0.95
23208,10441.91,0.0005315134454725641,0.6045311253100585,A,22.155555555555555,30.686917629182748,LUNCH BAG VINTAGE LEAF DESIGN,2.1511328124999998,133.545587923789,288.63447681267786,867.0999074973067,7,0.95
22418,10417.73,0.0005302826366347627,0.6050614079466933,A,23.988888888888887,38.15538244961703,10 COLOUR SPACEBOY PEN,1.132047244094488,166.04740310722528,333.96962532944747,1243.753227158304,7,0.95
21982,10395.88,0.0005291704293102813,0.6055905783760036,A,17.61111111111111,50.08896406383001,PACK OF 12 SUKI TISSUES ,0.576934306569343,217.98084236510078,341.25862014287856,1492.7656274172984,7,0.95
22174,10374.33,0.0005280734925669141,0.6061186518685705,A,9.411111111111111,15.594795744766511,PHOTO CUBE,2.5844354838709673,67.86658052308626,133.74435830086404,515.5835267637134,7,0.95
22992,10373.99,0.0005280561859083181,0.6066467080544788,A,23.944444444444443,40.748649905681575,REVOLVER WOODEN RULER ,2.3359803921568627,177.33297539078447,344.9440865018955,865.026109256503,7,0.95
22725,10324.92,0.0005255584278574118,0.6071722664823362,A,9.555555555555555,14.971907850750284,ALARM CLOCK BAKELIKE CHOCOLATE,4.959944751381215,65.15585111643183,132.0447400053207,375.0170226238408,7,0.95
22120,10314.19,0.0005250122500728953,0.6076972787324091,A,1.4333333333333333,3.2932591084753042,WELCOME  WOODEN BLOCK LETTERS,10.485,14.331847503916944,24.36518083725028,99.89662436105986,7,0.95
22089,10303.35,0.0005244604730753036,0.6082217392054844,A,2.4,6.054933709151754,PAPER BUNTING VINTAGE PAISLEY,3.2792307692307694,26.35030640090307,43.15030640090307,231.14316768841746,7,0.95
20979,10271.81,0.0005228550259808348,0.6087445942314652,A,12.955555555555556,22.189542637673625,36 PENCILS TUBE RED RETROSPOT,1.5863157894736843,96.5660856889075,187.25497457779642,772.1374678526892,7,0.95
22380,10217.66,0.0005200986860897287,0.609264692917555,A,4.322222222222222,6.831020385430923,TOY TIDY SPACEBOY  ,2.6786516853932585,29.72773754977017,59.98329310532572,343.2075663962235,7,0.95
23582,10206.41,0.0005195260392979477,0.609784218956853,A,42.24444444444445,80.61931270016456,VINTAGE DOILY JUMBO BAG RED ,2.2147709923664123,350.84506181606974,646.5561729271808,1179.9994862446347,7,0.95
21531,10174.12,0.0005178824157506935,0.6103021013726035,A,4.877777777777778,20.36763651688509,RED RETROSPOT SUGAR JAM BOWL,2.5124999999999997,88.63738046726368,122.78182491170813,376.46048745920336,7,0.95
20682,10171.31,0.0005177393813075909,0.6108198407539112,A,5.155555555555556,8.863045765814006,RED RETROSPOT CHILDRENS UMBRELLA,3.8204545454545453,38.570855238503206,74.65974412739209,313.8641025393732,7,0.95
22748,10161.4,0.0005172349431114531,0.6113370756970227,A,7.166666666666667,11.475819990068006,POPPY'S PLAYHOUSE KITCHEN,2.5693333333333337,49.941318512347976,100.10798517901465,451.2423029630465,7,0.95
21892,10151.28,0.0005167198155085354,0.6118537955125312,A,15.822222222222223,23.468455319038963,TRADITIONAL WOODEN CATCH CUP GAME ,1.6291099476439792,102.13175207482377,212.88730763037933,842.0152790687687,7,0.95
22771,10147.08,0.0005165060273729372,0.6123703015399041,A,16.2,26.95024221701088,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,1.6750467289719626,117.28404869626154,230.68404869626153,840.2441041447536,7,0.95
22970,10140.6,0.0005161761828208712,0.612886477722725,A,11.3,30.619329406982985,LONDON BUS COFFEE MUG,2.688585858585858,133.25145252122226,212.35145252122226,553.9093508844722,7,0.95
22966,10131.26,0.0005157007587288504,0.6139179225068291,A,32.477777777777774,37.43712589211047,GINGERBREAD MAN COOKIE CUTTER,1.4634146341463414,162.9216413278437,390.26608577228814,1272.831416494272,7,0.95
84792,10119.51,0.0005151026609685458,0.6149484439297953,A,2.5555555555555554,4.666931209433052,ENCHANTED BIRD COATHANGER 5 HOOK,5.808888888888889,20.309894910100645,38.19878379898953,179.20806832312002,7,0.95
22180,10103.38,0.0005142816127239743,0.6154627255425194,A,0.8111111111111111,2.102350242754493,RETROSPOT LAMP,10.898709677419353,9.149162603524948,14.826940381302727,73.70790432685658,7,0.95
23171,10051.99,0.0005116657621791186,0.6159743913046984,A,17.244444444444444,25.723880436111465,REGENCY TEA PLATE GREEN ,2.3084210526315787,111.94707718884203,232.65818829995314,738.4626264862208,7,0.95
22840,10023.65,0.0005102232012832008,0.6164846145059817,A,2.477777777777778,5.097336510980302,ROUND CAKE TIN VINTAGE RED,8.318,22.182964396427348,39.52740884087179,147.46302847733025,7,0.95
21756,9944.65,0.0005062019482564717,0.6169908164542381,A,1.6111111111111112,3.006269169749717,BATH BUILDING BLOCK WORD,6.792758620689655,13.082903554627196,24.360681332404972,131.5833943382601,7,0.95
22327,9943.550000000001,0.0005061459561257199,0.6174969624103639,A,4.566666666666666,7.790378681424928,ROUND SNACK BOXES SET OF 4 SKULLS,4.354150943396227,33.90274362943734,65.86941029610401,276.7001190842861,7,0.95
23076,9935.76,0.000505749430036122,0.6180027118404,A,34.94444444444444,55.52183976921175,ICE CREAM SUNDAE LIP GLOSS,1.4388392857142858,241.62403093683602,486.2351420479471,1331.509767560639,7,0.95
22645,9925.13,0.0005052083424453103,0.6185079201828454,A,9.155555555555555,14.389742574418232,CERAMIC HEART FAIRY CAKE MONEY BANK,2.315144927536232,62.62234139622962,126.71123028511852,537.2973390213967,7,0.95
22131,9914.89,0.000504687106609947,0.6190126072894554,A,6.522222222222222,20.96517100005932,FOOD CONTAINER SET 3 LOVE HEART ,2.7508333333333335,91.23777503359034,136.89333058914588,416.03233548662223,7,0.95
84880,9894.99,0.0005036741580627076,0.619516281447518,A,0.5666666666666667,1.9439364415764449,WHITE WIRE EGG HOLDER,8.43,8.459765757963432,12.426432424630098,70.05053815925855,7,0.95
22300,9891.4,0.0005034914201087081,0.6200197728676268,A,7.9,45.23176121070484,COFFEE MUG DOG + BALL DESIGN,3.040892857142857,196.84290930437382,252.14290930437383,435.48621919398875,7,0.95
22466,9857.18,0.0005017495558229529,0.6205215224234497,A,10.655555555555555,18.85509722483617,FAIRY TALE COTTAGE NIGHT LIGHT,2.5165454545454544,82.05500059270723,156.64388948159612,555.9645356998665,7,0.95
22429,9844.039999999999,0.0005010807043701526,0.6210226031278199,A,3.2777777777777777,7.003217955225659,ENAMEL MEASURING JUG CREAM,5.147281553398058,30.47711961463473,53.421564059079174,215.60668440083467,7,0.95
20829,9825.02,0.0005001125495275148,0.6215227156773473,A,3.5555555555555554,5.905009382081381,GLITTER HANGING BUTTERFLY STRING,2.4801587301587302,25.697854673928344,50.58674356281723,323.5008500761628,7,0.95
20677,9798.06,0.0004987402333047221,0.622021455910652,A,8.0,15.771986417555512,PINK POLKADOT BOWL,1.6538823529411766,68.63769194125345,124.63769194125345,594.2293751504118,7,0.95
22745,9764.64,0.0004970390905686046,0.623016549076414,A,6.555555555555555,9.588315934987529,POPPY'S PLAYHOUSE BEDROOM ,2.6318571428571427,41.72713936961956,87.61602825850844,426.41750536634606,7,0.95
79000,9759.91,0.0004967983244063714,0.6235133474008204,A,0.13333333333333333,1.2578641509408808,MOROCCAN TEA GLASS,0.85,5.474065841200983,6.407399174534317,107.00925376880666,7,0.95
22549,9718.41,0.0004946858940189124,0.6240080332948393,A,17.08888888888889,22.139780408649266,PICTURE DOMINOES,1.9791566265060243,96.34952675614795,215.97174897837016,793.9227751928867,7,0.95
22665,9589.84,0.0004881414319727535,0.6249859669086033,A,2.7777777777777777,6.682943093806928,RECIPE BOX BLUE SKETCHBOOK DESIGN,4.500909090909091,29.08332388766671,48.52776833211115,212.25604079574055,7,0.95
23175,9587.15,0.0004880045057620965,0.6254739714143653,A,7.7555555555555555,10.951723467727819,REGENCY MILK JUG PINK ,4.266666666666667,47.660516671951555,101.94940556084045,364.2701035403994,7,0.95
22978,9564.98,0.00048687600981775996,0.6259608474241831,A,8.877777777777778,53.22026092419601,PANTRY ROLLING PIN,4.715846153846154,231.60785063079308,293.7522950752375,370.7095299446773,7,0.95
82552,9527.16,0.0004849508985586348,0.6264457983227418,A,9.6,30.227581224217513,WASHROOM METAL SIGN,1.7316964285714285,131.54661393112096,198.74661393112098,636.1523941028714,7,0.95
35961,9514.78,0.0004843207325779904,0.6269301190553198,A,7.088888888888889,10.679829840971193,FOLKART ZINC HEART CHRISTMAS DEC,1.014788732394366,46.477269964780994,96.09949218700322,714.1060236841004,7,0.95
16014,9513.1,0.0004842352173237511,0.6274143542726435,A,13.966666666666667,75.41609760374624,SMALL CHINESE STYLE SCISSOR,0.40888888888888886,328.20132719463254,425.9679938612992,1579.0837326698697,7,0.95
22767,9478.23,0.0004824602667789151,0.6278968145394225,A,3.5444444444444443,15.317499876583508,TRIPLE PHOTO FRAME CORNICE ,9.734912280701755,66.65982394385523,91.47093505496633,163.030738414442,7,0.95
22942,9466.41,0.00048185860588301714,0.6283786731453055,A,5.722222222222222,9.793453343691475,CHRISTMAS LIGHTS 10 SANTAS ,8.1605,42.619871451139495,82.67542700669506,226.2483420116075,7,0.95
21716,9397.07,0.00047832906556816406,0.6288570022108736,A,1.4555555555555555,5.526021496542238,BOYS VINTAGE TIN SEASIDE BUCKET,4.0237837837837835,24.04854728496506,34.23743617385395,162.5019231803601,7,0.95
20970,9387.29,0.00047783124462384246,0.6293348334554975,A,6.966666666666667,10.69522219394145,PINK FLORAL FELTCRAFT SHOULDER BAG,4.1873949579831935,46.544255539930084,95.31092220659676,348.499358387033,7,0.95
21385,9358.94,0.0004763881747085542,0.629811221630206,A,6.3,12.067817624666949,IVORY HANGING DECORATION  HEART,1.0319999999999998,52.517617413311065,96.61761741331107,667.5623827656266,7,0.95
